user_id,item_id,interaction_date,rating,interaction_type,reading_progress
467,4672,2024-09-28,3.9,rate,65
467,4796,2024-07-13,2.8,view,57
468,28,2024-01-24,3.3,view,0
468,135,2024-05-19,4.3,view,2
468,758,2024-04-18,1.2,purchase,96
468,932,2024-03-24,2.9,rate,91
468,1802,2024-09-20,3.6,rate,82
468,1970,2024-02-28,3.0,rate,94
468,2877,2024-11-16,4.3,rate,7
468,3106,2024-05-15,1.5,rate,17
468,3129,2024-07-29,4.0,view,65
468,3310,2024-08-13,2.5,save,93
468,3514,2024-09-21,3.6,view,52
468,3579,2024-08-22,4.1,save,3
468,3996,2024-03-06,2.0,purchase,99
468,4138,2024-02-19,3.0,rate,44
468,4192,2024-09-03,2.6,purchase,30
468,4309,2024-08-05,3.1,purchase,18
468,4601,2024-12-05,4.0,rate,85
468,4799,2024-08-05,1.4,purchase,73
469,264,2024-11-15,1.0,rate,93
469,337,2024-04-29,4.6,purchase,1
469,508,2024-11-02,1.9,view,52
469,771,2024-04-14,2.6,view,76
469,1133,2024-10-16,2.7,view,10
469,1202,2024-07-04,4.0,view,12
469,1351,2024-12-11,1.0,save,83
469,1620,2024-09-22,3.7,rate,41
469,1701,2024-12-13,1.6,rate,61
469,1725,2024-07-23,3.0,save,95
469,2020,2024-09-13,1.6,save,41
469,2328,2024-06-22,3.2,rate,28
469,2563,2024-09-09,3.1,purchase,7
469,2708,2024-07-10,4.7,view,91
469,2721,2024-11-07,4.3,purchase,85
469,2786,2024-05-29,2.1,save,90
469,3386,2024-06-16,4.2,view,34
469,3528,2024-09-09,1.5,view,41
469,3622,2024-06-01,1.6,save,100
469,3726,2024-04-25,1.5,save,62
469,3995,2024-11-08,2.2,rate,90
469,4551,2024-07-23,3.1,purchase,67
469,4601,2024-12-02,3.4,purchase,55
469,4638,2024-07-12,2.5,view,11
469,4793,2024-07-03,4.5,purchase,19
469,4802,2024-10-28,4.1,purchase,90
470,38,2024-08-21,2.4,purchase,84
470,84,2023-08-21,3.2,save,37
470,285,2024-10-29,4.5,purchase,95
470,617,2024-04-27,2.2,save,11
470,688,2024-01-13,4.8,view,15
470,1036,2024-04-27,2.8,view,73
470,1269,2024-05-29,4.8,rate,69
470,1332,2023-11-01,1.6,view,70
470,1482,2024-06-08,4.3,save,90
470,1672,2024-05-04,4.2,view,79
470,1924,2024-07-04,4.6,purchase,92
470,2092,2024-09-07,3.6,view,54
470,2579,2024-01-29,2.1,purchase,30
470,2812,2024-02-20,2.3,view,47
470,2955,2023-07-13,3.9,save,19
470,3226,2024-10-05,4.0,rate,37
470,3792,2024-12-07,3.4,rate,74
470,3903,2023-09-20,4.1,save,72
470,4263,2024-12-06,1.6,purchase,82
470,4533,2024-10-30,1.6,rate,78
470,4795,2023-12-24,3.1,purchase,59
470,4837,2024-03-25,4.9,rate,27
470,4986,2024-12-03,4.2,purchase,97
471,98,2023-06-11,4.8,view,59
471,421,2023-10-29,4.4,save,79
471,523,2024-02-26,2.1,save,95
471,1325,2024-02-28,1.6,rate,94
471,1331,2024-03-07,2.5,view,90
471,1400,2024-05-25,4.4,purchase,75
471,1421,2024-02-05,3.5,rate,3
471,1497,2023-07-15,1.6,save,85
471,1560,2023-04-12,1.3,purchase,16
471,1850,2023-08-14,2.7,view,66
471,1902,2023-12-28,2.6,purchase,40
471,1918,2024-02-26,3.8,save,4
471,1996,2024-08-09,4.8,view,53
471,2370,2023-08-17,1.9,save,96
471,2400,2023-03-17,4.0,rate,12
471,2728,2024-03-24,1.9,rate,78
471,2767,2024-05-28,2.2,view,71
471,2769,2023-05-18,1.3,view,59
471,2802,2023-08-29,3.3,rate,97
471,3397,2023-09-27,4.9,rate,12
471,4031,2024-07-01,4.3,rate,1
471,4223,2024-02-28,1.8,rate,13
471,4819,2023-08-08,2.4,view,79
471,4987,2024-09-05,4.7,view,98
472,786,2024-07-18,4.6,view,84
472,1017,2024-07-29,4.0,save,61
472,1165,2024-12-01,1.7,rate,34
472,1233,2024-02-29,1.9,purchase,16
472,1259,2023-04-29,1.5,save,25
472,1450,2024-10-20,3.5,rate,39
472,1677,2023-04-28,4.8,view,42
472,1826,2023-07-21,4.8,rate,0
472,1928,2023-06-12,1.8,save,6
472,1965,2023-10-19,3.8,save,70
472,1998,2024-03-29,1.0,view,88
472,2510,2023-05-29,1.5,view,8
472,2512,2024-08-15,1.7,save,87
472,2597,2023-05-30,3.9,purchase,40
472,2728,2023-05-22,3.7,view,60
472,3117,2024-09-12,2.0,save,13
472,3143,2024-02-12,2.2,save,29
472,3312,2023-08-17,3.5,view,64
472,3349,2023-08-28,4.9,save,4
472,3455,2024-06-10,1.2,purchase,45
472,3771,2024-04-05,3.9,view,14
472,3807,2024-07-09,1.2,save,23
472,4298,2024-10-31,2.2,purchase,6
472,4433,2023-06-16,2.7,save,59
472,4658,2024-05-24,4.0,save,88
472,4690,2024-08-19,4.1,purchase,61
473,53,2024-04-12,4.8,save,77
473,81,2024-05-13,3.7,view,43
473,83,2024-02-23,4.8,save,4
473,287,2024-10-06,2.9,purchase,68
473,477,2024-01-02,3.8,purchase,54
473,507,2024-06-15,3.4,save,31
473,818,2024-08-17,5.0,purchase,62
473,825,2024-08-10,2.9,rate,33
473,1209,2024-04-15,1.8,view,44
473,1284,2024-03-05,2.9,purchase,27
473,1465,2024-08-21,4.7,view,18
473,1472,2024-10-26,4.8,purchase,18
473,1493,2024-07-15,2.2,rate,12
473,1534,2024-08-09,3.8,purchase,73
473,1625,2024-04-25,1.4,view,45
473,1772,2024-07-31,4.3,view,98
473,1824,2023-12-27,1.3,purchase,20
473,2200,2024-09-22,3.5,purchase,39
473,2506,2024-11-17,2.5,rate,39
473,2562,2024-12-05,3.2,purchase,6
473,2612,2024-02-20,4.6,save,18
473,2663,2024-08-09,3.9,save,93
473,2887,2024-05-28,3.6,view,34
473,3004,2024-03-16,1.2,purchase,18
473,3324,2024-02-17,1.7,save,5
473,3365,2024-11-29,3.7,purchase,4
473,4184,2024-06-17,3.1,purchase,57
473,4240,2024-01-24,2.6,view,88
473,4613,2024-08-30,3.7,purchase,9
473,4797,2024-06-17,2.7,view,54
474,122,2024-08-05,3.5,purchase,12
474,401,2024-04-06,4.3,purchase,62
474,529,2024-10-11,1.2,save,5
474,594,2024-07-15,1.8,view,78
474,749,2024-09-01,4.1,purchase,71
474,1127,2024-04-15,4.5,save,50
474,1165,2024-07-31,2.2,purchase,4
474,1929,2024-09-07,3.8,save,2
474,2025,2024-03-02,1.4,save,92
474,2066,2024-04-10,2.7,save,93
474,2250,2024-03-18,1.1,rate,16
474,2424,2024-11-25,4.1,rate,2
474,2483,2024-12-12,3.1,rate,4
474,2678,2024-06-17,1.1,rate,68
474,2924,2024-10-10,1.3,view,46
474,3103,2024-09-04,4.5,rate,1
474,3556,2024-05-06,1.7,rate,42
474,3633,2024-05-12,4.9,rate,77
474,3912,2024-03-05,3.0,purchase,48
474,3944,2024-08-27,3.0,purchase,40
474,3950,2024-10-30,4.4,purchase,6
474,4017,2024-07-26,4.0,rate,4
474,4048,2024-03-28,4.3,rate,63
474,4303,2024-12-12,2.1,purchase,68
474,4387,2024-03-27,2.6,purchase,60
474,4819,2024-06-11,2.4,rate,49
475,84,2024-04-13,2.0,rate,3
475,407,2023-12-16,2.7,view,90
475,438,2024-03-23,1.4,purchase,69
475,637,2024-06-16,3.3,view,13
475,840,2024-07-11,1.7,save,97
475,1155,2024-02-08,4.5,save,95
475,1164,2023-10-23,4.8,view,21
475,1332,2024-02-27,4.0,rate,66
475,1697,2024-10-11,4.4,save,61
475,1821,2024-07-30,3.2,view,99
475,2295,2024-09-11,1.2,rate,10
475,2368,2024-06-27,3.9,view,14
475,2975,2024-03-13,3.7,purchase,22
475,3272,2023-12-09,3.6,rate,6
475,3864,2024-04-12,2.2,purchase,98
475,3956,2024-03-23,1.3,view,43
475,4103,2023-12-31,3.5,save,4
475,4200,2024-03-27,4.9,rate,90
475,4216,2023-10-06,3.4,rate,80
475,4353,2023-10-12,3.8,purchase,73
475,4427,2023-11-14,2.3,save,92
475,4444,2023-11-11,1.8,view,46
475,4778,2024-10-15,3.4,view,71
475,4867,2024-05-05,3.5,purchase,34
475,4927,2023-10-16,2.3,view,90
476,8,2023-10-23,4.3,rate,53
476,86,2024-12-09,1.4,view,39
476,170,2024-08-19,1.5,purchase,33
476,401,2024-06-27,4.0,view,51
476,432,2024-07-17,3.4,view,89
476,480,2024-02-06,3.6,view,73
476,497,2024-02-06,2.7,rate,14
476,529,2024-10-21,3.6,rate,30
476,560,2024-06-09,1.1,purchase,99
476,584,2023-10-07,4.0,view,48
476,644,2023-11-10,4.4,save,51
476,1090,2024-06-19,3.7,purchase,36
476,1192,2024-05-15,3.3,rate,46
476,1300,2024-08-10,1.5,rate,30
476,1637,2024-02-16,3.7,save,56
476,1846,2023-10-20,4.8,rate,32
476,2188,2023-11-08,1.4,save,71
476,2527,2024-03-05,4.2,rate,69
476,2541,2024-05-23,3.3,view,91
476,2655,2024-04-12,2.0,save,26
476,2761,2024-01-06,4.2,rate,19
476,2875,2023-10-17,4.9,save,100
476,3154,2023-12-18,3.5,view,58
476,3310,2023-11-12,3.8,purchase,83
476,3494,2024-07-09,2.8,save,62
476,4076,2024-11-16,2.1,view,5
476,4195,2024-05-10,3.0,rate,69
476,4373,2023-09-24,1.4,view,13
476,4958,2024-03-20,1.5,view,0
476,4995,2023-11-17,1.6,view,78
477,372,2024-08-14,1.3,view,81
477,456,2024-01-06,1.4,view,95
477,734,2023-07-26,3.8,save,43
477,1040,2023-08-29,3.3,save,29
477,1309,2023-03-05,2.2,purchase,49
477,1425,2023-05-17,3.7,save,2
477,1637,2023-12-30,3.9,rate,37
477,1751,2023-07-28,2.0,rate,36
477,1885,2024-01-14,1.1,rate,93
477,2076,2023-07-25,3.7,purchase,23
477,2218,2023-08-08,3.2,rate,41
477,2224,2024-11-02,1.0,save,41
477,2487,2023-11-29,2.3,save,21
477,2578,2024-08-18,1.8,view,3
477,2752,2023-11-05,4.9,purchase,38
477,3054,2023-11-20,2.9,rate,47
477,3165,2023-03-07,3.9,view,58
477,3316,2023-08-31,3.0,view,98
477,3364,2024-07-01,1.3,save,84
477,3518,2024-07-22,4.8,save,23
477,3727,2024-06-17,2.2,rate,9
477,4048,2023-04-20,4.2,save,22
477,4267,2024-02-03,4.7,save,92
477,4382,2023-03-24,4.8,purchase,87
477,4528,2023-03-18,4.4,purchase,28
477,4565,2023-05-26,3.0,save,77
477,4711,2024-01-01,4.8,view,100
478,438,2024-02-12,1.1,purchase,71
478,501,2024-03-28,4.2,rate,11
478,510,2024-04-05,1.3,purchase,82
478,578,2024-09-16,4.3,rate,60
478,922,2024-08-08,1.5,rate,76
478,1120,2024-06-12,4.5,rate,64
478,1190,2024-08-06,4.4,rate,89
478,1219,2024-04-14,4.4,view,68
478,1514,2024-03-29,4.6,purchase,12
478,1625,2023-09-30,2.9,purchase,64
478,1688,2024-01-27,4.8,purchase,15
478,1902,2024-06-30,1.5,purchase,21
478,2023,2024-02-09,3.7,save,26
478,2059,2023-12-12,1.8,save,41
478,2560,2024-12-11,4.5,purchase,95
478,2688,2023-10-08,3.0,view,62
478,2780,2023-12-05,5.0,save,44
478,2995,2024-09-02,4.6,view,5
478,3376,2024-01-05,4.2,save,15
478,3493,2023-11-14,1.3,rate,93
478,3579,2023-11-24,3.0,save,19
478,3731,2024-02-16,2.6,rate,31
478,3771,2023-11-26,3.5,save,24
478,4883,2024-06-29,4.5,purchase,4
478,4937,2024-05-30,3.1,save,2
479,80,2024-01-15,1.3,rate,3
479,109,2024-09-05,1.6,view,67
479,117,2024-09-20,1.3,view,89
479,300,2023-11-24,3.4,rate,90
479,366,2024-01-04,2.3,purchase,72
479,759,2024-03-03,4.5,rate,64
479,823,2023-11-16,2.8,rate,10
479,878,2024-03-10,2.6,rate,58
479,902,2024-06-28,2.2,view,34
479,1066,2023-12-01,2.2,purchase,61
479,1526,2024-01-18,4.1,save,65
479,1548,2024-03-29,4.8,rate,15
479,1566,2024-08-24,1.6,view,53
479,1610,2024-11-27,1.3,rate,34
479,1828,2024-10-27,4.5,save,28
479,2351,2023-12-27,4.6,view,61
479,2554,2024-03-04,4.6,save,60
479,2644,2024-05-16,2.9,purchase,63
479,2680,2023-12-03,2.5,save,88
479,2843,2024-04-26,3.2,purchase,74
479,2880,2024-11-26,4.6,view,91
479,3002,2024-05-07,4.6,rate,4
479,3115,2024-04-11,4.2,view,39
479,3227,2023-12-06,5.0,save,55
479,3453,2024-02-17,2.8,purchase,7
479,3604,2024-01-17,3.2,view,93
479,3949,2023-12-31,4.6,rate,93
479,4184,2024-06-29,2.5,view,27
479,4633,2024-04-17,3.0,purchase,4
479,4886,2024-10-13,4.2,view,6
480,276,2024-09-22,2.1,view,16
480,342,2024-10-01,4.6,purchase,83
480,724,2024-09-16,1.2,save,14
480,1003,2024-09-20,3.2,save,44
480,1010,2024-12-05,3.9,view,0
480,1153,2024-08-30,2.3,view,62
480,1401,2024-12-05,3.5,rate,80
480,1450,2024-08-25,2.0,purchase,48
480,1452,2024-08-25,1.7,purchase,47
480,1463,2024-12-03,1.5,purchase,41
480,1605,2024-09-10,2.6,view,22
480,1740,2024-10-23,2.2,purchase,10
480,2149,2024-10-04,1.5,rate,82
480,2218,2024-10-07,1.5,purchase,10
480,2362,2024-08-25,2.4,rate,5
480,2567,2024-08-28,1.5,view,48
480,2860,2024-11-21,4.4,view,12
480,2924,2024-09-07,2.7,rate,28
480,3043,2024-12-09,3.6,purchase,74
480,4221,2024-09-02,3.2,rate,13
480,4918,2024-10-03,3.3,purchase,71
480,4928,2024-11-10,1.5,purchase,68
481,580,2024-02-08,1.6,view,18
481,612,2023-07-24,1.4,purchase,13
481,759,2023-12-02,2.5,save,87
481,813,2024-11-03,4.3,rate,17
481,833,2023-07-06,4.8,view,11
481,1061,2024-06-26,1.9,view,12
481,1268,2023-04-14,3.9,rate,86
481,1344,2024-01-26,1.7,rate,37
481,1630,2023-11-27,4.2,view,27
481,2095,2024-10-05,1.5,rate,9
481,2304,2024-05-03,4.8,purchase,8
481,2347,2024-05-19,4.9,rate,10
481,3285,2024-02-22,4.6,view,91
481,3778,2024-11-17,4.2,rate,29
481,3805,2024-10-17,4.6,save,5
481,3970,2024-07-19,2.3,view,52
481,4387,2024-02-14,3.8,save,7
481,4451,2023-06-07,4.0,view,72
481,4475,2023-05-04,1.3,rate,58
481,4678,2023-08-02,4.5,view,3
481,4954,2024-05-10,4.0,purchase,46
482,298,2023-12-16,3.7,purchase,15
482,612,2023-11-18,1.1,purchase,39
482,688,2024-08-16,1.2,purchase,23
482,785,2024-03-12,4.4,save,90
482,812,2024-07-06,4.0,rate,90
482,825,2023-11-29,4.4,view,90
482,949,2024-06-16,2.8,rate,23
482,996,2023-12-28,4.4,purchase,82
482,1308,2024-06-17,3.0,purchase,26
482,1721,2024-04-26,1.2,rate,63
482,1740,2023-11-30,4.8,purchase,64
482,1885,2024-10-27,3.4,save,39
482,2015,2024-02-11,4.1,purchase,30
482,2074,2024-03-18,1.6,purchase,89
482,2090,2024-08-24,3.8,view,31
482,2128,2024-06-28,4.5,save,50
482,2311,2024-08-25,2.3,rate,42
482,2507,2023-10-18,2.4,purchase,27
482,2812,2024-04-28,1.2,save,58
482,3129,2024-03-18,2.8,view,3
482,3132,2023-10-25,2.5,purchase,89
482,3194,2024-11-30,5.0,save,54
482,3418,2024-10-14,3.9,save,36
482,3422,2024-07-20,4.3,rate,16
482,4367,2024-07-14,2.9,view,9
482,4551,2024-12-10,2.0,save,3
482,4867,2024-01-26,1.8,save,23
482,4886,2023-11-08,4.5,save,73
482,4986,2024-08-27,1.5,save,52
483,22,2024-07-10,3.0,view,30
483,69,2024-10-02,2.9,save,39
483,150,2024-11-29,3.0,rate,66
483,237,2024-09-04,1.5,save,19
483,395,2024-07-22,1.9,save,92
483,432,2024-10-10,3.0,save,86
483,578,2024-07-14,2.3,purchase,96
483,708,2024-09-11,2.2,purchase,49
483,816,2024-11-06,2.2,view,89
483,877,2024-11-03,1.2,view,21
483,1034,2024-08-06,4.2,save,87
483,1077,2024-08-07,2.1,rate,14
483,1179,2024-09-11,3.8,purchase,48
483,1637,2024-10-13,1.8,purchase,34
483,1928,2024-11-07,1.5,view,27
483,1995,2024-07-21,3.0,purchase,33
483,2300,2024-09-25,1.1,view,67
483,2597,2024-08-31,3.2,purchase,7
483,2663,2024-08-06,2.0,rate,92
483,2668,2024-10-13,3.5,rate,24
483,2810,2024-08-05,1.6,save,21
483,2952,2024-09-19,3.9,save,61
483,3190,2024-11-13,1.9,view,94
483,3209,2024-10-10,4.8,purchase,77
483,3426,2024-09-11,3.3,rate,0
483,3731,2024-08-24,4.7,view,95
483,3992,2024-07-31,4.2,purchase,50
483,4176,2024-08-01,4.7,view,40
483,4479,2024-11-26,4.8,view,25
483,4649,2024-10-14,4.8,purchase,11
483,4781,2024-12-03,1.8,rate,36
483,4875,2024-08-17,1.9,view,92
484,329,2024-04-09,4.0,save,85
484,803,2023-10-05,3.9,save,58
484,990,2024-06-14,2.9,rate,84
484,1049,2024-01-03,2.4,purchase,11
484,1350,2024-12-14,4.2,purchase,48
484,1635,2024-02-01,4.3,rate,18
484,1796,2024-05-14,3.9,view,7
484,1825,2024-08-19,2.2,rate,44
484,2209,2024-09-19,3.8,rate,61
484,2389,2024-04-25,1.3,save,35
484,2531,2024-01-03,3.8,save,59
484,2882,2024-10-10,2.0,save,75
484,3062,2023-11-17,3.4,rate,81
484,3176,2024-10-02,3.5,view,88
484,3286,2024-06-10,3.5,view,9
484,3755,2024-10-11,3.5,save,29
484,3870,2024-03-31,2.8,save,10
484,4168,2024-03-27,3.5,save,81
484,4371,2024-07-11,3.2,save,54
484,4454,2023-10-09,3.9,view,24
484,4478,2024-11-21,1.5,purchase,12
484,4508,2024-04-29,1.7,purchase,55
484,4684,2024-03-10,2.9,rate,26
484,4796,2024-02-25,2.5,save,11
484,4945,2023-10-21,2.4,purchase,40
485,117,2024-09-20,3.7,purchase,51
485,267,2024-10-03,3.7,view,75
485,312,2024-12-13,1.9,view,19
485,1350,2024-10-07,4.6,view,56
485,1549,2024-09-18,2.6,save,16
485,1780,2024-11-16,3.9,purchase,21
485,1913,2024-07-12,1.6,save,8
485,2028,2024-06-02,2.6,view,25
485,2064,2024-11-04,4.9,rate,80
485,2146,2024-10-16,1.9,rate,20
485,2200,2024-05-26,1.5,view,27
485,2669,2024-06-23,3.0,purchase,18
485,2685,2024-10-13,1.2,rate,60
485,3129,2024-06-23,1.6,view,89
485,3282,2024-07-28,4.5,rate,77
485,3738,2024-09-07,4.1,rate,77
485,4206,2024-12-08,3.8,save,37
485,4222,2024-06-15,2.5,view,33
485,4897,2024-10-19,3.1,view,84
485,4909,2024-05-03,2.3,save,50
485,4914,2024-08-14,5.0,rate,7
486,872,2024-09-21,3.1,purchase,22
486,1221,2024-06-14,3.5,view,60
486,1431,2024-08-28,4.0,rate,51
486,1502,2024-11-02,1.5,view,100
486,1694,2024-10-10,1.6,purchase,64
486,1853,2024-10-15,3.2,purchase,77
486,1869,2024-08-27,2.5,rate,7
486,2059,2024-06-24,2.3,purchase,31
486,2465,2024-06-16,2.7,view,82
486,2612,2024-11-03,1.3,view,46
486,2815,2024-12-15,2.0,rate,47
486,3011,2024-07-05,1.2,view,92
486,3116,2024-07-23,2.0,save,10
486,3162,2024-10-29,4.4,view,66
486,3219,2024-08-07,2.0,save,73
486,3225,2024-11-17,3.4,rate,93
486,3230,2024-06-25,1.4,rate,61
486,3367,2024-11-18,1.3,view,44
486,3493,2024-09-14,1.4,view,14
486,3711,2024-11-26,2.0,purchase,98
486,3888,2024-07-09,2.3,view,13
486,4168,2024-06-05,3.4,view,52
486,4460,2024-10-13,1.7,view,88
486,4741,2024-08-08,2.9,purchase,57
486,4867,2024-11-06,4.6,rate,55
486,4879,2024-12-13,2.0,purchase,29
487,224,2024-09-25,2.1,save,48
487,470,2024-08-06,1.3,save,34
487,716,2024-06-05,4.8,view,2
487,895,2024-09-04,4.2,rate,78
487,1299,2024-09-06,4.4,rate,10
487,1356,2024-05-10,1.1,save,2
487,1372,2024-06-22,2.9,view,68
487,1787,2024-07-24,3.0,view,58
487,1805,2024-11-28,4.9,view,90
487,2015,2024-11-12,2.4,view,54
487,2018,2024-10-23,4.1,purchase,37
487,2066,2024-11-30,1.4,save,43
487,2166,2024-08-01,3.8,purchase,21
487,2492,2024-10-03,2.3,rate,48
487,2616,2024-11-11,4.4,save,68
487,2760,2024-07-10,4.1,save,89
487,2812,2024-11-23,4.6,rate,3
487,2968,2024-05-05,2.0,rate,66
487,3103,2024-07-19,2.3,rate,1
487,3176,2024-11-17,1.9,rate,1
487,3527,2024-11-14,3.0,save,45
487,3607,2024-09-22,1.1,view,78
487,3941,2024-07-15,4.8,purchase,96
487,4117,2024-09-15,4.7,rate,20
487,4145,2024-12-01,2.7,view,29
487,4219,2024-09-06,1.5,save,30
487,4442,2024-12-01,2.5,view,98
487,4937,2024-09-10,1.4,rate,87
488,625,2024-11-23,1.9,view,38
488,666,2024-10-27,4.6,save,69
488,835,2024-08-03,4.4,rate,81
488,1213,2024-10-22,2.9,rate,34
488,1445,2024-11-16,3.1,save,31
488,1786,2024-11-14,4.5,purchase,98
488,2041,2024-11-21,4.2,save,55
488,2076,2024-08-12,1.3,view,71
488,2329,2024-10-01,1.6,view,51
488,2370,2024-10-25,1.7,save,69
488,2527,2024-11-26,1.0,rate,26
488,3126,2024-10-27,4.7,rate,84
488,3129,2024-07-18,2.0,purchase,29
488,3483,2024-08-19,4.3,rate,28
488,3497,2024-09-20,4.5,view,74
488,4206,2024-07-30,3.3,save,59
488,4215,2024-09-02,3.3,save,20
488,4367,2024-07-18,4.1,view,10
488,4696,2024-08-10,2.8,save,73
488,4914,2024-12-04,4.0,save,7
488,4970,2024-10-05,4.0,view,16
489,22,2024-04-04,3.4,rate,55
489,252,2024-05-16,2.1,rate,59
489,721,2024-07-11,3.9,view,88
489,794,2024-06-18,3.7,rate,18
489,812,2024-08-06,1.0,save,88
489,1030,2024-03-28,1.5,save,74
489,1062,2024-09-07,4.6,view,73
489,1079,2024-02-23,1.1,save,24
489,1120,2024-11-22,3.3,save,68
489,1133,2024-03-25,4.4,rate,13
489,1389,2024-11-29,1.4,save,75
489,1571,2024-08-13,1.6,view,32
489,1580,2024-09-23,4.6,view,49
489,2329,2024-05-28,3.6,rate,54
489,2446,2024-07-31,2.3,view,69
489,2522,2024-02-26,3.2,view,25
489,2535,2024-11-24,4.9,view,41
489,2545,2024-11-24,4.6,purchase,24
489,2732,2024-05-30,3.0,view,64
489,2861,2024-03-21,2.4,view,56
489,2958,2024-08-02,3.9,save,7
489,4620,2024-08-07,4.8,purchase,20
489,4793,2024-09-11,2.6,rate,7
490,19,2024-12-02,2.9,view,61
490,20,2024-12-02,4.8,purchase,66
490,148,2024-11-22,5.0,view,46
490,1013,2024-11-28,3.6,save,81
490,1141,2024-11-27,2.2,purchase,5
490,1282,2024-12-08,4.2,rate,33
490,1365,2024-12-03,1.5,rate,52
490,1425,2024-12-08,1.8,view,20
490,1551,2024-12-08,1.4,purchase,81
490,1634,2024-11-27,2.1,purchase,81
490,1970,2024-12-03,4.4,purchase,84
490,2518,2024-11-25,1.5,save,15
490,2670,2024-12-08,2.6,purchase,15
490,2704,2024-12-03,3.5,view,80
490,2742,2024-12-02,2.9,view,71
490,2774,2024-12-10,4.8,save,67
490,2982,2024-12-12,4.6,purchase,81
490,3028,2024-12-15,3.0,save,18
490,3199,2024-12-11,5.0,view,62
490,3230,2024-11-26,2.5,rate,94
490,3295,2024-12-02,2.7,save,63
490,3822,2024-12-04,3.4,view,49
490,4458,2024-12-10,1.4,rate,5
490,4556,2024-11-29,1.8,purchase,90
490,4976,2024-11-22,1.4,view,76
491,208,2024-07-07,1.3,rate,90
491,391,2024-11-15,3.3,purchase,8
491,1304,2024-08-03,2.8,purchase,51
491,1616,2024-07-05,3.1,rate,57
491,1786,2024-10-27,3.6,rate,30
491,2311,2024-06-17,2.6,view,78
491,2388,2024-11-06,1.8,view,86
491,2415,2024-07-29,4.3,rate,54
491,2838,2024-06-25,4.9,save,39
491,3055,2024-06-10,1.9,purchase,42
491,4009,2024-11-08,4.9,view,30
491,4166,2024-11-22,5.0,view,42
491,4507,2024-06-19,1.2,rate,25
491,4566,2024-06-08,1.5,save,55
492,584,2024-04-17,1.2,view,68
492,969,2024-07-01,2.2,purchase,36
492,1620,2024-05-21,2.6,view,22
492,1717,2024-09-23,3.0,view,73
492,1959,2024-04-15,3.7,purchase,19
492,2036,2024-08-10,3.0,rate,24
492,2196,2024-09-15,3.3,save,83
492,2217,2024-05-12,2.8,rate,69
492,2306,2024-10-13,4.6,purchase,50
492,3308,2024-05-19,3.9,purchase,6
492,3700,2024-05-01,3.1,purchase,51
492,3875,2024-05-25,4.0,rate,17
492,4032,2024-09-07,2.7,save,4
492,4169,2024-12-13,4.3,purchase,16
492,4251,2024-08-04,3.0,rate,6
492,4371,2024-05-26,3.8,rate,64
492,4466,2024-10-31,4.7,save,67
492,4753,2024-06-19,4.7,save,58
493,113,2023-02-16,2.8,purchase,17
493,212,2024-08-02,3.0,view,24
493,388,2024-11-20,1.7,view,22
493,427,2023-11-04,4.6,purchase,61
493,600,2024-09-06,4.5,save,26
493,1021,2024-11-20,3.9,save,28
493,1222,2023-08-27,4.0,view,12
493,1485,2024-06-23,3.5,purchase,40
493,1989,2023-08-31,4.0,save,68
493,2015,2023-05-13,1.8,rate,24
493,2579,2023-07-06,5.0,rate,21
493,2638,2023-09-16,4.3,purchase,15
493,2717,2023-01-26,3.2,rate,79
493,2828,2024-04-17,1.2,purchase,58
493,3040,2024-01-04,3.2,save,77
493,3205,2023-08-23,3.8,rate,10
493,3340,2024-07-08,3.9,purchase,43
493,3582,2023-03-26,4.6,view,77
493,3984,2023-07-01,3.8,rate,87
493,4296,2023-10-18,2.2,purchase,98
493,4370,2024-07-11,4.2,rate,62
493,4621,2023-02-05,1.1,purchase,96
493,4649,2024-02-11,4.4,view,52
493,4746,2023-11-22,1.3,save,98
494,236,2024-05-17,1.7,view,25
494,838,2024-11-30,4.7,view,35
494,1154,2024-06-05,1.3,view,14
494,1451,2024-09-28,2.6,save,60
494,2087,2024-09-12,4.3,purchase,50
494,2101,2024-08-26,2.6,save,3
494,2209,2024-07-04,3.2,purchase,88
494,2347,2024-11-24,3.9,save,62
494,2669,2024-02-19,1.2,save,6
494,2744,2024-06-05,3.6,purchase,34
494,2764,2024-11-21,1.7,save,79
494,3020,2024-06-24,3.1,rate,70
494,3266,2024-11-25,2.5,save,11
494,3829,2024-10-15,1.4,purchase,83
494,4006,2024-04-24,2.8,rate,42
494,4212,2024-12-05,2.7,purchase,25
494,4489,2024-10-12,1.6,save,1
494,4597,2024-09-02,4.6,purchase,22
494,4674,2024-06-27,2.7,rate,6
494,4802,2024-10-19,1.7,purchase,61
494,4847,2024-07-11,3.4,rate,95
495,301,2024-10-07,4.8,save,90
495,470,2024-08-30,2.0,rate,92
495,514,2024-07-12,4.4,view,33
495,807,2024-11-01,3.2,rate,74
495,809,2024-08-21,4.7,rate,7
495,1062,2024-08-13,2.8,purchase,34
495,1175,2024-10-22,2.1,save,87
495,1331,2024-11-20,2.4,save,63
495,1515,2024-07-31,4.8,rate,88
495,1642,2024-10-05,2.5,rate,23
495,1739,2024-10-28,4.2,purchase,99
495,1751,2024-12-15,1.1,view,2
495,1995,2024-08-24,3.9,view,58
495,2155,2024-08-11,4.9,save,34
495,2166,2024-09-24,3.5,purchase,88
495,2278,2024-10-25,1.6,purchase,45
495,2389,2024-07-06,1.1,view,73
