user_id,item_id,interaction_date,rating,interaction_type,play_count
464,3474,2024-10-07,4.0,view,29
464,3714,2024-11-05,2.1,rate,31
464,4027,2024-09-09,2.7,rate,47
464,4148,2024-11-30,1.3,save,31
464,4165,2024-09-11,4.1,rate,22
464,4224,2024-11-20,3.3,view,24
464,4446,2024-10-03,1.6,view,24
464,4517,2024-11-29,3.2,rate,8
464,4820,2024-09-23,2.6,save,40
464,4915,2024-10-22,1.7,view,7
465,187,2024-08-17,3.0,purchase,19
465,202,2024-04-25,1.6,purchase,33
465,324,2024-07-12,3.3,view,44
465,595,2024-10-23,3.9,purchase,6
465,684,2024-05-28,1.6,save,6
465,815,2024-01-01,2.8,purchase,30
465,867,2024-01-20,1.8,rate,22
465,1983,2024-10-05,4.2,purchase,3
465,2240,2023-12-17,2.3,purchase,25
465,2401,2024-05-21,1.2,view,48
465,2762,2024-08-13,5.0,purchase,20
465,2910,2024-01-31,2.9,save,4
465,2938,2024-07-05,3.9,purchase,5
465,3136,2024-02-23,1.0,rate,19
465,3156,2024-01-10,4.4,save,2
465,3167,2024-03-22,3.9,view,46
465,3688,2024-11-17,4.6,save,44
465,3951,2024-04-15,2.0,save,27
465,4245,2024-04-30,1.1,view,19
465,4361,2024-10-05,3.4,rate,34
465,4789,2024-10-27,2.1,rate,41
466,220,2023-05-09,3.4,rate,15
466,674,2023-11-14,3.2,view,20
466,728,2023-12-09,3.1,save,30
466,1001,2023-06-19,4.1,save,9
466,1112,2023-05-14,3.9,save,9
466,1368,2023-02-27,2.2,purchase,42
466,1396,2024-08-16,4.2,purchase,1
466,1423,2024-07-23,1.4,view,17
466,1486,2023-08-13,3.8,view,38
466,1724,2024-09-17,1.5,view,48
466,1976,2024-03-07,4.7,view,47
466,2042,2023-05-19,3.9,rate,22
466,2476,2024-03-27,1.4,rate,10
466,2489,2023-05-14,4.8,purchase,40
466,2657,2023-04-01,1.2,view,23
466,2724,2024-03-30,4.1,rate,18
466,2935,2023-06-07,2.4,view,29
466,3433,2023-12-08,3.4,rate,19
466,3548,2024-11-16,1.8,view,21
466,4190,2024-04-18,3.0,save,26
466,4227,2024-07-28,4.2,rate,4
466,4269,2023-09-27,2.1,rate,29
466,4435,2023-11-27,3.0,rate,27
466,4645,2024-05-02,3.3,save,46
467,3,2024-11-10,4.4,view,35
467,199,2024-05-01,2.1,purchase,39
467,327,2023-09-23,3.2,view,16
467,375,2023-09-11,1.1,view,38
467,678,2023-08-05,4.6,save,12
467,684,2024-12-04,3.7,view,31
467,739,2023-03-02,3.1,purchase,34
467,875,2024-02-06,4.1,rate,49
467,919,2024-06-22,3.4,rate,31
467,1071,2024-06-02,2.3,purchase,33
467,1132,2024-11-29,1.1,rate,7
467,1204,2024-01-05,1.1,purchase,10
467,1530,2024-11-10,2.4,rate,35
467,1890,2023-02-02,3.2,view,19
467,2387,2024-06-05,3.4,save,41
467,2763,2024-09-03,1.4,purchase,18
467,3236,2023-01-10,4.3,rate,2
467,3448,2024-11-26,4.9,view,16
467,3468,2024-05-04,2.8,save,1
467,3492,2024-05-14,2.4,save,46
467,3603,2024-09-14,4.9,save,7
467,3899,2024-01-10,2.5,view,50
467,3965,2023-03-03,3.1,rate,24
467,4074,2024-05-17,4.5,save,31
467,4088,2023-05-28,2.5,view,21
467,4110,2024-08-10,3.7,rate,17
467,4414,2024-10-07,3.1,rate,14
467,4535,2023-06-04,2.4,rate,31
467,4845,2023-06-25,3.8,purchase,45
468,184,2024-10-25,1.3,save,31
468,283,2024-12-13,1.3,rate,34
468,450,2024-08-14,4.3,view,30
468,476,2024-08-26,2.1,purchase,6
468,671,2024-08-07,2.3,save,47
468,680,2024-02-14,2.0,view,27
468,925,2024-05-27,2.9,rate,46
468,1069,2024-02-14,1.7,purchase,28
468,1769,2024-08-21,1.3,rate,26
468,2367,2024-05-06,4.8,view,26
468,2917,2024-09-08,2.1,save,37
468,3682,2024-03-06,2.5,rate,41
468,3827,2024-11-16,2.8,save,18
468,3908,2024-10-20,4.4,view,15
468,3939,2024-12-08,3.5,view,11
468,4074,2024-05-01,2.4,view,38
468,4271,2024-08-18,2.1,purchase,36
468,4307,2024-10-07,1.7,view,11
468,4328,2024-02-01,1.7,purchase,3
468,4467,2024-07-28,2.6,save,14
468,4681,2024-02-01,4.3,rate,41
469,174,2024-12-12,2.5,view,20
469,511,2024-10-24,3.8,purchase,35
469,528,2024-07-09,1.9,save,26
469,636,2024-05-25,4.3,purchase,36
469,862,2024-10-19,1.1,rate,31
469,911,2024-12-07,3.5,save,16
469,953,2024-10-13,2.3,save,5
469,1076,2024-11-27,2.3,purchase,5
469,1121,2024-09-26,1.8,purchase,10
469,1539,2024-12-15,1.5,purchase,31
469,1628,2024-08-25,2.4,view,39
469,1651,2024-11-10,4.8,save,49
469,1773,2024-09-19,1.8,purchase,17
469,1973,2024-09-29,3.4,save,14
469,1991,2024-12-08,4.1,view,48
469,2016,2024-04-15,1.9,save,21
469,2158,2024-10-27,4.4,save,18
469,2365,2024-12-14,3.2,save,14
469,2539,2024-08-12,2.5,purchase,48
469,2553,2024-06-15,4.2,save,44
469,2745,2024-06-18,4.4,rate,11
469,2750,2024-11-16,1.2,rate,5
469,2781,2024-07-02,2.4,purchase,47
469,2864,2024-07-08,2.2,rate,18
469,3255,2024-12-13,2.5,save,16
469,3289,2024-09-28,4.8,purchase,20
469,3307,2024-08-30,3.0,view,12
469,3742,2024-06-02,3.2,view,26
469,3751,2024-10-06,3.1,view,33
469,3763,2024-04-18,3.1,purchase,28
469,4148,2024-07-02,4.6,rate,42
469,4256,2024-10-18,4.4,purchase,2
469,4467,2024-11-19,2.1,view,2
469,4625,2024-10-16,4.4,save,18
469,4962,2024-09-25,2.4,rate,25
470,57,2024-04-08,2.7,save,44
470,1014,2024-07-16,4.0,purchase,47
470,1015,2023-11-15,3.5,save,35
470,1025,2024-12-13,3.6,rate,32
470,1460,2024-05-18,4.0,purchase,46
470,1588,2023-09-14,2.9,rate,14
470,1649,2023-07-06,1.1,save,34
470,2604,2024-12-14,3.8,view,15
470,2781,2024-03-30,1.5,save,8
470,3153,2024-06-16,4.4,save,19
470,3197,2024-05-08,4.9,rate,4
470,3198,2023-09-13,4.4,rate,10
470,3232,2024-08-16,2.8,save,9
470,3557,2024-08-24,1.5,save,33
470,3800,2024-09-15,4.2,purchase,5
470,3885,2023-12-19,3.6,view,24
470,4004,2024-03-30,4.1,save,17
470,4029,2023-10-14,4.6,purchase,40
470,4034,2024-07-16,3.9,view,25
470,4088,2024-11-24,3.6,view,29
470,4142,2023-07-23,2.4,rate,4
470,4177,2024-03-11,2.8,view,33
470,4220,2023-10-21,1.2,rate,16
470,4815,2024-03-07,1.9,save,12
470,4905,2024-08-04,1.6,save,15
471,118,2023-11-10,2.6,rate,13
471,294,2024-01-20,2.8,purchase,36
471,325,2023-03-24,2.1,rate,48
471,672,2023-03-27,2.6,save,35
471,685,2023-08-30,4.0,view,35
471,1004,2024-08-20,1.3,rate,32
471,1011,2023-09-18,4.3,view,11
471,1148,2024-05-05,3.1,view,20
471,1205,2024-06-18,3.7,save,20
471,1210,2024-07-19,4.4,rate,37
471,1295,2024-06-29,4.6,save,6
471,1383,2024-05-22,4.9,save,35
471,1385,2024-05-11,4.0,save,28
471,1500,2024-01-28,1.7,purchase,15
471,1533,2023-05-09,1.7,view,45
471,1785,2024-09-25,4.8,view,7
471,1930,2024-03-18,1.1,view,5
471,2412,2024-05-19,1.2,rate,7
471,2420,2023-06-19,1.6,view,48
471,2462,2023-10-02,4.4,purchase,16
471,2470,2023-08-12,1.6,view,34
471,2596,2024-03-11,4.5,save,23
471,2615,2023-06-06,2.3,save,31
471,3017,2024-09-03,2.2,view,46
471,3086,2023-12-10,3.6,save,38
471,3255,2023-08-27,2.2,save,16
471,3284,2023-05-08,1.1,view,6
471,3414,2023-06-12,2.5,purchase,2
471,4717,2024-11-20,4.1,view,3
472,305,2023-06-13,2.8,rate,7
472,500,2023-11-23,2.3,view,1
472,515,2024-08-03,1.7,purchase,27
472,680,2024-12-13,4.1,purchase,9
472,707,2024-03-13,2.9,purchase,5
472,755,2024-02-12,2.9,save,16
472,899,2024-10-24,1.8,view,1
472,912,2024-09-08,3.5,purchase,37
472,931,2023-04-29,3.4,view,2
472,1414,2023-05-09,1.6,save,48
472,1782,2023-07-04,3.0,view,40
472,2102,2023-07-31,1.9,rate,16
472,2171,2024-12-01,1.9,rate,10
472,2633,2023-04-05,1.8,save,38
472,2927,2023-12-13,4.7,rate,2
472,2979,2024-03-24,1.7,rate,44
472,3146,2023-11-19,4.9,purchase,31
472,3385,2024-12-04,4.1,save,47
472,3691,2024-04-22,4.0,save,20
472,3824,2023-11-24,4.1,view,39
472,4079,2024-01-11,4.5,purchase,25
472,4229,2023-08-25,1.2,purchase,47
472,4318,2023-08-09,1.5,save,22
472,4474,2024-06-25,3.3,view,24
472,4524,2024-08-10,4.3,rate,31
472,4784,2024-12-06,2.8,purchase,15
472,4792,2023-11-23,1.2,view,3
472,4864,2023-10-03,2.7,rate,33
472,4963,2023-09-24,4.2,view,25
473,29,2024-06-08,1.9,save,21
473,37,2024-11-29,4.5,save,5
473,463,2024-02-06,4.2,purchase,24
473,879,2024-01-11,4.5,rate,38
473,912,2024-11-23,1.4,save,50
473,1301,2024-07-20,5.0,view,10
473,1314,2024-11-16,1.4,rate,34
473,1700,2024-11-15,1.3,save,20
473,1704,2024-09-14,1.6,save,49
473,1762,2024-11-12,3.5,save,37
473,2207,2024-07-16,2.6,rate,26
473,2814,2024-09-16,3.8,save,27
473,2855,2024-09-17,4.7,view,24
473,3251,2024-01-24,3.4,rate,4
473,3641,2024-04-24,2.6,save,26
473,3750,2024-01-26,2.7,view,6
473,3897,2024-04-14,2.7,save,16
473,3904,2024-04-30,2.9,rate,12
473,4066,2024-12-06,4.7,save,23
473,4310,2024-05-04,3.8,purchase,34
473,4360,2024-08-03,1.9,rate,39
473,4497,2024-03-25,4.6,save,32
473,4527,2024-08-04,2.9,purchase,17
473,4693,2024-02-13,4.3,rate,47
473,4829,2024-01-28,3.1,save,22
473,4911,2024-03-04,5.0,save,36
474,36,2024-10-06,1.9,view,8
474,268,2024-06-16,4.4,view,16
474,491,2024-09-24,3.1,purchase,33
474,819,2024-05-02,1.3,rate,45
474,847,2024-04-29,2.1,save,3
474,852,2024-11-11,1.6,save,32
474,1121,2024-05-17,3.9,rate,36
474,1185,2024-03-15,3.5,save,9
474,1564,2024-02-29,3.9,view,30
474,1577,2024-03-30,3.5,rate,2
474,1599,2024-04-27,3.3,purchase,44
474,1604,2024-05-18,2.5,purchase,16
474,1658,2024-05-24,2.0,view,29
474,1884,2024-05-25,2.5,save,35
474,1903,2024-03-20,3.7,save,28
474,2477,2024-05-08,1.2,view,1
474,2580,2024-09-01,1.9,rate,18
474,2605,2024-07-22,2.1,save,41
474,2814,2024-11-09,4.5,rate,44
474,2966,2024-03-04,4.8,rate,17
474,2974,2024-11-01,1.2,purchase,37
474,3146,2024-06-03,4.9,rate,38
474,3169,2024-11-18,3.9,rate,1
474,3287,2024-04-05,4.7,rate,37
474,3465,2024-04-04,4.3,view,10
474,3477,2024-07-15,4.4,save,8
474,3580,2024-07-13,2.1,purchase,49
474,3696,2024-11-29,3.0,view,50
474,3785,2024-04-02,4.4,save,37
474,3790,2024-03-11,1.7,rate,13
474,3814,2024-05-25,2.6,save,20
474,3943,2024-07-11,2.4,rate,30
474,4220,2024-08-26,4.7,save,40
474,4465,2024-09-03,2.5,rate,6
474,4474,2024-08-23,4.6,view,4
474,4611,2024-09-29,3.5,rate,1
474,4957,2024-07-26,4.2,purchase,12
475,703,2024-11-23,4.4,purchase,9
475,713,2024-03-02,4.7,rate,23
475,852,2023-12-16,4.9,purchase,44
475,1163,2023-10-15,1.7,purchase,45
475,1552,2023-10-24,2.6,save,45
475,1838,2024-10-25,4.7,save,49
475,1890,2024-09-12,2.5,purchase,33
475,1906,2024-04-28,2.0,save,13
475,2437,2024-09-22,3.4,save,17
475,2523,2023-09-28,4.5,rate,16
475,2787,2024-01-29,3.9,rate,1
475,2909,2023-11-21,2.5,save,26
475,3288,2024-08-03,4.8,purchase,1
475,3289,2024-11-15,2.5,save,30
475,3438,2024-08-14,2.3,save,21
475,3523,2024-01-08,1.5,rate,33
475,3658,2024-08-11,3.2,save,49
475,4064,2023-11-25,3.4,save,9
475,4133,2024-09-01,2.2,purchase,44
475,4179,2023-11-02,1.3,view,14
475,4290,2024-02-08,2.8,rate,7
475,4662,2023-12-29,4.5,rate,33
475,4873,2024-03-25,3.3,purchase,35
475,4932,2024-12-05,1.5,rate,40
476,410,2024-03-20,1.9,purchase,4
476,531,2023-12-09,3.6,save,39
476,551,2024-10-04,4.6,save,28
476,630,2024-02-20,3.8,rate,22
476,782,2024-05-07,2.1,rate,43
476,883,2024-08-11,2.4,view,21
476,1256,2024-01-27,3.3,save,13
476,1343,2024-03-08,3.0,save,34
476,1531,2024-06-09,2.1,rate,30
476,1593,2023-12-22,4.6,save,24
476,1746,2023-10-21,4.7,rate,24
476,2052,2024-01-25,3.8,view,48
476,2591,2024-07-09,2.5,purchase,40
476,2635,2024-05-02,2.0,view,44
476,3045,2024-10-15,2.1,purchase,46
476,3221,2024-05-12,3.6,save,49
476,3232,2023-09-30,1.3,rate,27
476,3531,2024-07-08,1.4,view,46
476,3658,2024-04-15,2.2,purchase,42
476,3824,2023-10-19,3.9,purchase,14
476,3916,2024-10-26,5.0,save,45
477,16,2023-11-28,2.9,save,12
477,469,2023-06-30,3.9,purchase,8
477,667,2024-08-17,3.6,view,32
477,761,2023-12-14,2.9,rate,19
477,879,2024-03-08,3.3,view,5
477,994,2023-11-27,2.7,purchase,22
477,1043,2024-01-20,2.8,view,42
477,1377,2023-08-18,3.3,purchase,13
477,1753,2024-05-24,3.2,save,44
477,2313,2023-12-14,2.3,save,48
477,2434,2023-07-11,2.7,save,24
477,2439,2024-12-07,4.5,save,4
477,2508,2024-04-14,4.1,save,40
477,2628,2024-04-13,3.6,rate,48
477,2784,2024-04-13,1.6,view,46
477,2946,2024-08-21,2.1,rate,28
477,3136,2024-10-10,2.1,rate,50
477,3273,2023-04-12,2.3,save,35
477,3276,2023-11-11,4.1,view,38
477,3320,2023-09-12,3.0,rate,10
477,3683,2023-08-14,1.2,rate,14
477,4446,2024-08-14,2.1,rate,33
477,4459,2024-07-25,2.0,purchase,11
477,4490,2023-08-08,3.4,rate,16
477,4915,2024-07-09,3.5,rate,9
477,4944,2024-04-08,3.2,save,44
478,1117,2024-05-21,4.8,view,35
478,1191,2024-03-01,1.9,purchase,4
478,1417,2024-07-24,3.4,save,3
478,1775,2024-01-03,4.9,save,22
478,1837,2024-02-23,5.0,save,33
478,2482,2024-02-12,3.8,purchase,9
478,2758,2024-07-03,3.8,view,6
478,3568,2024-06-24,2.0,save,12
478,3615,2024-02-04,1.2,purchase,49
478,3651,2024-10-01,2.4,save,24
478,3678,2024-04-25,2.7,purchase,20
478,3837,2024-01-18,1.2,purchase,30
478,3899,2024-05-10,2.3,save,41
478,3961,2024-03-24,4.6,purchase,22
478,4018,2023-11-17,2.5,rate,47
478,4158,2024-07-05,1.4,save,36
478,4186,2024-01-27,2.6,save,39
478,4693,2023-11-16,3.6,purchase,24
478,4882,2024-10-20,1.8,view,23
478,4979,2024-01-09,2.9,purchase,17
478,4992,2024-03-27,1.4,view,23
479,444,2024-07-18,1.9,rate,2
479,566,2024-09-23,4.8,purchase,34
479,684,2023-12-08,1.6,save,9
479,1080,2024-08-31,4.5,rate,17
479,1216,2024-04-30,4.1,view,40
479,1394,2024-03-31,4.8,purchase,38
479,2054,2024-04-20,2.0,save,9
479,2322,2024-06-27,1.6,view,42
479,3019,2024-11-10,1.2,rate,38
479,3057,2023-12-30,4.2,purchase,35
479,3943,2024-08-27,1.3,view,31
479,3982,2024-12-08,4.3,purchase,31
479,4178,2024-11-12,1.0,rate,8
479,4519,2024-06-08,1.5,purchase,31
480,41,2024-11-26,3.9,rate,3
480,305,2024-09-27,2.4,view,26
480,450,2024-10-30,2.2,purchase,44
480,1039,2024-10-15,2.2,rate,35
480,1064,2024-11-21,3.9,rate,42
480,1081,2024-12-03,4.1,purchase,7
480,1131,2024-10-08,2.8,view,22
480,1265,2024-09-30,2.9,rate,29
480,1506,2024-10-10,4.1,rate,41
480,1693,2024-09-18,4.8,view,24
480,1807,2024-12-10,4.0,view,6
480,2232,2024-11-08,4.7,purchase,31
480,2268,2024-09-15,3.4,view,4
480,2665,2024-12-04,1.4,view,18
480,2691,2024-09-11,3.5,rate,28
480,2845,2024-10-18,1.7,save,23
480,2890,2024-08-27,4.3,rate,11
480,3619,2024-09-24,2.8,purchase,30
480,3640,2024-08-31,2.8,view,35
480,3745,2024-11-09,2.4,view,11
480,4030,2024-12-08,3.2,purchase,47
480,4069,2024-10-14,3.6,save,2
480,4156,2024-09-10,1.1,rate,12
480,4162,2024-10-26,4.9,view,15
480,4467,2024-09-20,1.5,purchase,49
480,4709,2024-12-08,4.8,rate,17
480,4890,2024-10-30,4.0,purchase,20
480,4905,2024-09-29,2.2,view,7
481,11,2023-07-11,4.1,save,24
481,282,2024-11-04,3.9,save,6
481,397,2023-06-28,3.2,rate,22
481,669,2023-08-03,1.8,view,20
481,982,2023-08-12,3.2,purchase,2
481,1001,2024-10-28,1.2,rate,4
481,1097,2023-07-06,3.2,rate,43
481,1149,2023-08-04,3.5,rate,26
481,1645,2024-01-31,1.2,rate,6
481,1976,2023-04-21,2.7,rate,30
481,2008,2023-09-22,2.3,view,45
481,2144,2024-02-19,2.6,save,35
481,2435,2023-04-12,3.5,purchase,6
481,2589,2024-05-10,2.5,purchase,7
481,2600,2024-04-25,1.3,rate,26
481,3110,2023-09-07,1.5,purchase,43
481,3744,2024-03-06,3.4,save,14
481,3978,2024-04-13,1.0,purchase,42
481,4183,2024-03-05,2.7,purchase,46
481,4249,2023-12-08,1.6,purchase,6
481,4271,2023-09-17,1.1,view,20
481,4541,2023-06-02,3.6,save,5
481,4836,2024-11-04,1.2,save,44
482,82,2024-08-31,3.4,save,16
482,152,2024-01-27,1.5,purchase,30
482,959,2024-05-05,1.5,view,39
482,1068,2024-10-18,4.0,rate,15
482,1100,2023-12-15,4.3,rate,29
482,1136,2024-07-19,2.7,view,12
482,1414,2024-04-21,3.2,rate,38
482,1565,2024-10-23,2.8,save,29
482,1590,2024-02-25,2.5,rate,5
482,1760,2024-01-01,1.9,rate,43
482,1856,2024-04-01,2.7,rate,27
482,2186,2024-09-30,4.1,purchase,16
482,2405,2023-12-16,3.2,save,26
482,2781,2024-11-23,3.0,rate,37
482,2876,2024-09-26,3.3,purchase,49
482,2979,2024-12-07,3.3,save,6
482,4102,2024-01-31,4.8,purchase,24
482,4118,2024-07-22,2.9,save,12
482,4359,2024-09-06,3.3,save,6
482,4394,2024-12-08,1.1,view,50
482,4523,2024-09-22,4.3,purchase,21
483,196,2024-08-19,2.1,rate,19
483,277,2024-10-05,2.1,view,47
483,286,2024-08-30,3.4,rate,4
483,1125,2024-11-23,4.2,rate,24
483,1178,2024-12-10,2.4,view,46
483,1234,2024-09-09,1.4,rate,14
483,1470,2024-09-25,2.5,rate,25
483,2718,2024-09-06,1.1,purchase,43
483,3131,2024-09-24,3.8,purchase,50
483,3620,2024-08-03,1.9,purchase,38
483,3793,2024-08-19,3.0,view,15
483,3868,2024-12-02,4.5,save,38
483,4121,2024-09-05,2.3,view,6
483,4291,2024-09-30,1.3,save,32
483,4435,2024-11-16,3.7,rate,25
483,4580,2024-12-12,3.2,save,20
483,4896,2024-11-26,2.2,purchase,23
484,36,2023-10-20,4.8,rate,41
484,52,2024-09-23,3.1,save,24
484,292,2024-05-01,1.6,rate,7
484,532,2024-03-08,3.6,view,22
484,717,2024-06-28,2.2,save,21
484,1069,2024-08-01,2.5,view,23
484,1191,2024-07-17,1.4,rate,37
484,1565,2023-10-05,3.9,purchase,24
484,2701,2024-04-24,1.2,rate,38
484,2725,2023-10-01,1.9,save,39
484,2888,2023-12-06,3.2,view,35
484,2912,2023-10-14,2.2,save,20
484,3118,2024-10-30,4.0,purchase,27
484,3187,2024-04-16,3.6,save,46
484,3311,2023-11-06,3.1,save,45
484,3353,2023-12-01,4.1,view,48
484,3452,2023-11-17,2.5,save,5
484,3545,2024-09-20,2.1,rate,26
484,4126,2024-02-04,1.0,save,19
484,4202,2024-09-28,3.2,view,19
484,4208,2024-05-07,2.2,save,28
484,4559,2024-06-07,1.1,purchase,13
484,4751,2024-06-11,1.5,save,18
485,211,2024-10-29,1.1,purchase,18
485,243,2024-08-25,4.8,purchase,20
485,478,2024-10-26,2.7,purchase,13
485,496,2024-09-17,4.9,save,7
485,640,2024-07-16,1.0,rate,43
485,704,2024-08-22,1.2,save,13
485,799,2024-09-20,3.7,purchase,15
485,941,2024-09-29,3.6,rate,3
485,943,2024-11-27,2.4,rate,20
485,1026,2024-09-28,3.3,save,11
485,1045,2024-05-02,3.7,rate,1
485,1388,2024-10-30,3.0,view,32
485,1728,2024-11-03,3.9,view,34
485,1753,2024-05-04,1.2,rate,5
485,2178,2024-08-29,1.1,purchase,17
485,2537,2024-10-12,3.5,purchase,27
485,2617,2024-06-27,4.9,purchase,13
485,2672,2024-09-19,2.5,rate,26
485,3889,2024-06-19,2.5,rate,43
485,4105,2024-10-12,1.6,save,43
485,4314,2024-08-06,2.5,rate,3
485,4481,2024-12-14,2.3,save,38
485,4616,2024-10-25,3.1,save,24
485,4724,2024-07-12,2.6,purchase,33
485,4818,2024-05-26,4.5,save,48
485,4940,2024-08-17,4.0,purchase,37
486,67,2024-10-30,3.9,view,25
486,110,2024-08-14,4.7,view,38
486,182,2024-09-09,3.0,save,18
486,499,2024-06-22,4.0,purchase,33
486,630,2024-12-07,1.4,purchase,30
486,870,2024-11-10,2.1,view,18
486,942,2024-10-30,4.8,save,36
486,1007,2024-11-20,2.5,rate,4
486,1044,2024-07-03,4.8,save,32
486,1477,2024-09-17,1.5,rate,12
486,1577,2024-08-15,4.3,rate,32
486,1720,2024-10-17,2.0,view,17
486,2208,2024-12-05,1.6,purchase,39
486,2234,2024-12-05,4.3,rate,17
486,2443,2024-11-09,4.6,rate,39
486,2533,2024-07-24,1.0,save,23
486,2585,2024-06-16,3.4,rate,32
486,2632,2024-09-16,3.1,save,14
486,2635,2024-08-08,1.6,rate,49
486,3492,2024-07-20,4.9,purchase,18
486,3506,2024-12-07,2.8,view,6
486,3751,2024-05-30,3.3,save,13
486,4107,2024-10-08,2.5,save,16
486,4506,2024-09-02,3.2,view,18
486,4688,2024-06-30,2.3,save,31
486,4967,2024-11-23,4.9,save,46
487,16,2024-12-15,1.6,view,27
487,179,2024-07-27,4.9,rate,7
487,481,2024-08-04,1.8,save,38
487,863,2024-05-04,4.6,purchase,50
487,870,2024-06-03,1.1,purchase,16
487,901,2024-06-06,2.4,rate,43
487,981,2024-06-24,4.2,purchase,19
487,1487,2024-07-02,3.8,save,19
487,1774,2024-10-07,3.1,view,38
487,1829,2024-10-27,2.5,view,12
487,2294,2024-07-12,1.6,rate,12
487,2342,2024-05-14,3.2,save,44
487,2773,2024-06-28,1.3,rate,20
487,2865,2024-08-06,4.5,save,26
487,2944,2024-04-21,3.6,purchase,36
487,3016,2024-06-23,1.7,rate,6
487,3182,2024-11-18,4.8,rate,4
487,3183,2024-06-19,1.6,purchase,1
487,3220,2024-05-27,1.9,view,13
487,3702,2024-09-12,4.6,purchase,19
487,3720,2024-11-10,2.5,view,3
487,3777,2024-05-27,4.1,view,7
487,3834,2024-06-06,2.4,view,17
487,4012,2024-08-17,2.0,rate,30
487,4527,2024-08-10,1.9,purchase,49
487,4731,2024-06-24,4.1,rate,15
487,4836,2024-11-22,1.2,purchase,11
487,4905,2024-05-25,1.8,purchase,32
487,4920,2024-05-24,3.0,save,3
488,12,2024-11-03,4.4,save,24
488,65,2024-09-02,1.7,view,47
488,87,2024-09-30,1.6,purchase,21
488,147,2024-08-14,4.4,rate,26
488,386,2024-08-09,1.3,view,9
488,433,2024-07-29,2.5,purchase,37
488,461,2024-08-29,4.1,save,16
488,499,2024-08-15,2.7,view,20
488,597,2024-12-09,4.8,save,4
488,717,2024-07-27,4.0,purchase,49
488,945,2024-08-16,2.4,view,40
488,1045,2024-10-22,4.3,save,26
488,1114,2024-11-04,1.5,save,44
488,1318,2024-12-13,4.4,purchase,40
488,1435,2024-10-31,5.0,purchase,26
488,1976,2024-12-15,1.7,save,7
488,2016,2024-07-24,2.3,save,14
488,2034,2024-09-20,1.7,rate,20
488,2148,2024-07-26,4.8,rate,48
488,2151,2024-10-26,2.4,save,47
488,2167,2024-10-20,3.2,save,32
488,2280,2024-07-23,3.9,rate,25
488,2284,2024-12-15,4.5,view,20
488,2361,2024-08-18,3.4,save,18
488,2382,2024-11-15,4.1,rate,8
488,2437,2024-11-08,3.4,view,11
488,2449,2024-08-23,2.1,save,39
488,3124,2024-10-19,5.0,purchase,30
488,3387,2024-10-30,3.7,purchase,44
488,3492,2024-11-26,4.1,view,38
488,3630,2024-11-25,3.4,purchase,22
488,3857,2024-08-15,2.4,purchase,3
488,4307,2024-12-06,4.4,save,49
488,4431,2024-10-20,4.2,view,6
488,4452,2024-12-07,2.4,rate,33
489,346,2024-03-15,2.2,rate,43
489,690,2024-08-04,3.4,view,20
489,726,2024-08-29,1.6,save,35
489,792,2024-12-07,3.0,save,47
489,950,2024-06-23,3.3,save,31
489,993,2024-04-07,1.7,view,7
489,1159,2024-11-28,4.7,purchase,14
489,1260,2024-08-14,2.4,purchase,16
489,1280,2024-04-13,3.8,save,39
489,1434,2024-11-21,2.5,rate,15
489,2184,2024-05-22,1.1,purchase,31
489,2414,2024-09-24,4.6,rate,26
489,2937,2024-05-27,3.3,purchase,33
489,3275,2024-04-15,1.1,save,16
489,3500,2024-11-21,4.5,save,26
489,3855,2024-12-05,5.0,view,49
489,4061,2024-03-18,4.4,view,37
489,4078,2024-04-22,1.0,rate,18
489,4477,2024-07-05,1.4,purchase,6
489,4588,2024-05-12,3.4,view,39
489,4733,2024-06-11,4.9,rate,10
490,40,2024-12-08,2.3,purchase,13
490,186,2024-12-06,2.1,rate,42
490,368,2024-12-02,3.2,purchase,38
490,500,2024-12-15,2.7,purchase,31
490,713,2024-12-02,2.8,save,20
490,1251,2024-12-15,5.0,purchase,9
490,1302,2024-12-12,2.5,view,23
490,1774,2024-11-28,4.6,purchase,45
490,1872,2024-12-05,1.0,view,42
490,1876,2024-11-26,4.7,rate,34
490,2081,2024-11-26,2.1,purchase,24
490,2157,2024-12-06,2.0,view,47
490,2240,2024-12-15,3.3,purchase,6
490,2423,2024-12-07,3.2,view,42
490,2501,2024-12-13,4.6,save,30
490,2682,2024-12-05,1.9,save,8
490,2984,2024-12-13,1.8,save,24
490,3407,2024-12-02,4.0,purchase,47
490,3484,2024-12-09,1.5,rate,39
490,3646,2024-12-14,1.2,save,28
490,3691,2024-12-01,1.5,purchase,8
490,3716,2024-11-28,2.3,rate,29
490,4178,2024-12-15,1.4,save,45
490,4256,2024-11-22,4.3,purchase,3
490,4465,2024-12-10,1.5,rate,2
490,4792,2024-11-24,4.1,save,25
490,4856,2024-12-11,3.8,save,32
490,4903,2024-12-07,4.9,rate,12
491,49,2024-11-14,1.0,view,45
491,202,2024-05-14,3.1,view,5
491,1477,2024-07-16,2.5,purchase,3
491,1782,2024-07-05,3.8,purchase,48
491,1830,2024-07-08,1.8,save,23
491,2173,2024-07-25,1.5,view,30
491,2232,2024-09-05,3.0,rate,40
491,3088,2024-04-28,3.4,save,36
491,3221,2024-06-25,4.7,purchase,39
491,3387,2024-06-16,3.8,save,39
491,3675,2024-07-10,3.6,purchase,24
